time,acc,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,force,NaN,NaN,NaN,NaN,NaN
858.796,8065,10574,4968,11960,11960,11960,11960,11960,-1,3264,4016,-1,-1,-1,-1
860.547,8065,10563,5006,11960,11960,11960,11960,11960,-1,3264,4016,-1,-1,-1,-1
861.206,8065,10563,5006,11960,11960,11960,11960,11960,-1,3376,4016,-1,-1,-1,-1
861.854,8065,10563,5006,11960,11960,11960,11960,11960,-1,3376,4032,-1,-1,-1,-1
863.395,8065,10563,5006,11960,11960,11960,11960,11960,-1,3376,4032,-1,-1,-1,-1
863.947,8065,10563,5006,11960,11960,11960,11960,11960,-1,3488,4032,-1,-1,-1,-1
864.313,8065,10563,5006,11960,11960,11960,11960,11960,-1,3488,4032,-1,-1,-1,-1
864.839,8179,10563,5006,11960,11960,11960,11960,11960,-1,3488,4032,-1,-1,-1,-1
865.083,8179,10563,5006,11960,11960,11960,11960,11960,-1,3632,4032,-1,-1,-1,-1
879.974,8179,10563,5006,11960,11960,11960,11960,11960,-1,3632,4048,-1,-1,-1,-1
881.559,8179,10582,4999,11960,11960,11960,11960,11960,-1,3632,4048,-1,-1,-1,-1
882.159,8179,10582,4999,11960,11960,11960,11960,11960,-1,3632,4048,-1,-1,-1,-1
882.750,8179,10582,4999,11960,11960,11960,11960,11960,-1,3632,4048,-1,-1,-1,-1
903.222,8179,10582,4999,11960,11960,11960,11960,11960,-1,3632,4048,-1,-1,-1,-1
903.565,8179,10582,4999,11960,11960,11960,11960,11960,-1,3696,4048,-1,-1,-1,-1
903.836,8179,10582,4999,11960,11960,11960,11960,11960,-1,3696,4064,-1,-1,-1,-1
904.376,8276,10582,4999,11960,11960,11960,11960,11960,-1,3696,4064,-1,-1,-1,-1
904.591,8276,10582,4999,11960,11960,11960,11960,11960,-1,3760,4064,-1,-1,-1,-1
906.053,8276,10582,4999,11960,11960,11960,11960,11960,-1,3760,4064,-1,-1,-1,-1
908.841,8276,10600,5034,11960,11960,11960,11960,11960,-1,3760,4064,-1,-1,-1,-1
909.586,8276,10600,5034,11960,11960,11960,11960,11960,-1,3776,4064,-1,-1,-1,-1
